First Section Series Number,Second Section Series Number,Last Section Series Number,Section Serial Number,Full Section Designation,Cut from Universal Beams,Cut from Universal Columns,Mass Per Metre (kg/m),Leg Length [h] (mm),Depth of Section [h] (mm),Width of Section [b] (mm),Leg Thickness [t] (mm),Web Thickness [tw] (mm),Flange Thickness [tf] (mm),Root Radius [r1] (mm),Toe Radius [r2] (mm),Depth between Fillets [d] (mm),Ratio for local Buckling [d/t],Ratio for Local Web Buckling [cw/tw] (mm),Ratio for Local Flange Buckling [cf/tf] (mm),Shear Centre from Web Centreline [e0] (cm),Centre of Gravity X-direction (cm),Centre of Gravity y-direction (cm),End Clearance [C] (mm),Dimension for Detailing Notch [N] (mm),Dimension for Detailing Notch [n] (mm),Surface Area per Metre (m2),Surface Area per Tonne (m2),Second Moment of Area yy axis Major [cm4],Second Moment of Area zz axis Minor [cm4],Second Moment of Area uu axis  [cm4],Second Moment of Area vv axis Minor [cm4],Radius of Gyration yy axis Major [cm],Radius of Gyration zz axis Minor [cm],Radius of Gyration uu axis Major [cm],Radius of Gyration vv axis Minor [cm],Elastic Modulus yy axis Major [cm3],Elastic Modulus zz axis Minor [cm3],Elastic Modulus Flange yy axis Major [cm3],Elastic Modulus Toe yy axis Major [cm3],Elastic Modulus Toe zz axis Minor [cm3],Plastic Modulus yy axis Major [cm3],Plastic Modulus zz axis Minor [cm3],Angle Axis yy to Axis uu Tanα,Buckling Parameter (U),Torsional Index (X),Warping Constant (Iw) [dm6],Warping Constant (Iw) [cm6],Torsional Constant (IT) [cm4],Torsional Constant (Wt) [cm3],Equivalent Slenderness Coefficient (ϕa),Equivalent Slenderness Coefficient Min.  (ϕa),Equivalent Slenderness Coefficient Max.  (ϕa),Mono-symmetry Index (ψa),Mono-symmetry Index (ψ),Area of Section [cm2]
450,150,8.8,450 x 150,450 x 150 x 8.8,N/A,N/A,79.8,N/A,450,150,N/A,8.8,8.8,N/A,N/A,N/A,N/A,48.1,14.0,N/A,N/A,N/A,N/A,N/A,N/A,1.18,14.8,24300,4240,N/A,N/A,15.5,6.46,N/A,N/A,1080,566,N/A,N/A,N/A,1390,630,N/A,N/A,N/A,N/A,N/A,11900,1020,N/A,N/A,N/A,N/A,N/A,102
450,150,10.0,450 x 150,450 x 150 x 10.0,N/A,N/A,90.2,N/A,450,150,N/A,10.0,10.0,N/A,N/A,N/A,N/A,42.0,12.0,N/A,N/A,N/A,N/A,N/A,N/A,1.17,13.0,27200,4720,N/A,N/A,15.4,6.41,N/A,N/A,1210,629,N/A,N/A,N/A,1560,706,N/A,N/A,N/A,N/A,N/A,13300,1130,N/A,N/A,N/A,N/A,N/A,115
450,150,11.0,450 x 150,450 x 150 x 11.0,N/A,N/A,98.8,N/A,450,150,N/A,11.0,11.0,N/A,N/A,N/A,N/A,37.9,10.6,N/A,N/A,N/A,N/A,N/A,N/A,1.17,11.8,29600,5100,N/A,N/A,15.3,6.36,N/A,N/A,1320,680,N/A,N/A,N/A,1700,768,N/A,N/A,N/A,N/A,N/A,14400,1220,N/A,N/A,N/A,N/A,N/A,126
450,150,12.5,450 x 150,450 x 150 x 12.5,N/A,N/A,112,N/A,450,150,N/A,12.5,12.5,N/A,N/A,N/A,N/A,33.0,9.00,N/A,N/A,N/A,N/A,N/A,N/A,1.17,10.4,33100,5640,N/A,N/A,15.3,6.30,N/A,N/A,1470,751,N/A,N/A,N/A,1910,858,N/A,N/A,N/A,N/A,N/A,16100,1350,N/A,N/A,N/A,N/A,N/A,142
450,150,14.2,450 x 150,450 x 150 x 14.2,N/A,N/A,126,N/A,450,150,N/A,14.2,14.2,N/A,N/A,N/A,N/A,28.7,7.56,N/A,N/A,N/A,N/A,N/A,N/A,1.16,9.21,36800,6200,N/A,N/A,15.2,6.22,N/A,N/A,1640,827,N/A,N/A,N/A,2140,955,N/A,N/A,N/A,N/A,N/A,17800,1480,N/A,N/A,N/A,N/A,N/A,160
450,150,16.0,450 x 150,450 x 150 x 16.0,N/A,N/A,141,N/A,450,150,N/A,16.0,16.0,N/A,N/A,N/A,N/A,25.1,6.38,N/A,N/A,N/A,N/A,N/A,N/A,1.16,8.23,40600,6760,N/A,N/A,15.1,6.15,N/A,N/A,1810,901,N/A,N/A,N/A,2380,1050,N/A,N/A,N/A,N/A,N/A,19600,1620,N/A,N/A,N/A,N/A,N/A,179
450,250,8.0,450 x 250,450 x 250 x 8.0,N/A,N/A,85.4,N/A,450,250,N/A,8.0,8.0,N/A,N/A,N/A,N/A,53.3,28.3,N/A,N/A,N/A,N/A,N/A,N/A,1.38,16.2,30100,12100,N/A,N/A,16.6,10.6,N/A,N/A,1340,971,N/A,N/A,N/A,1620,1080,N/A,N/A,N/A,N/A,N/A,27100,1630,N/A,N/A,N/A,N/A,N/A,109
450,250,8.8,450 x 250,450 x 250 x 8.8,N/A,N/A,93.6,N/A,450,250,N/A,8.8,8.8,N/A,N/A,N/A,N/A,48.1,25.4,N/A,N/A,N/A,N/A,N/A,N/A,1.38,14.7,32800,13200,N/A,N/A,16.6,10.5,N/A,N/A,1460,1060,N/A,N/A,N/A,1770,1180,N/A,N/A,N/A,N/A,N/A,29600,1770,N/A,N/A,N/A,N/A,N/A,119
450,250,10.0,450 x 250,450 x 250 x 10.0,N/A,N/A,106,N/A,450,250,N/A,10.0,10.0,N/A,N/A,N/A,N/A,42.0,22.0,N/A,N/A,N/A,N/A,N/A,N/A,1.37,12.9,36900,14800,N/A,N/A,16.5,10.5,N/A,N/A,1640,1180,N/A,N/A,N/A,2000,1330,N/A,N/A,N/A,N/A,N/A,33300,1990,N/A,N/A,N/A,N/A,N/A,135
450,250,11.0,450 x 250,450 x 250 x 11.0,N/A,N/A,116,N/A,450,250,N/A,11.0,11.0,N/A,N/A,N/A,N/A,37.9,19.7,N/A,N/A,N/A,N/A,N/A,N/A,1.37,11.8,40200,16100,N/A,N/A,16.5,10.4,N/A,N/A,1790,1290,N/A,N/A,N/A,2180,1450,N/A,N/A,N/A,N/A,N/A,36300,2160,N/A,N/A,N/A,N/A,N/A,148
450,250,12.5,450 x 250,450 x 250 x 12.5,N/A,N/A,131,N/A,450,250,N/A,12.5,12.5,N/A,N/A,N/A,N/A,33.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,1.37,10.5,45000,18000,N/A,N/A,16.4,10.4,N/A,N/A,2000,1440,N/A,N/A,N/A,2460,1630,N/A,N/A,N/A,N/A,N/A,40700,2410,N/A,N/A,N/A,N/A,N/A,167
450,250,14.2,450 x 250,450 x 250 x 14.2,N/A,N/A,148,N/A,450,250,N/A,14.2,14.2,N/A,N/A,N/A,N/A,28.7,14.6,N/A,N/A,N/A,N/A,N/A,N/A,1.36,9.19,50300,20000,N/A,N/A,16.3,10.3,N/A,N/A,2240,1600,N/A,N/A,N/A,2760,1830,N/A,N/A,N/A,N/A,N/A,45600,2680,N/A,N/A,N/A,N/A,N/A,189
450,250,16.0,450 x 250,450 x 250 x 16.0,N/A,N/A,166,N/A,450,250,N/A,16.0,16.0,N/A,N/A,N/A,N/A,25.1,12.6,N/A,N/A,N/A,N/A,N/A,N/A,1.36,8.19,55700,22000,N/A,N/A,16.2,10.2,N/A,N/A,2480,1760,N/A,N/A,N/A,3070,2030,N/A,N/A,N/A,N/A,N/A,50500,2950,N/A,N/A,N/A,N/A,N/A,211
500,200,8.0,500 x 200,500 x 200 x 8.0,N/A,N/A,85.4,N/A,500,200,N/A,8.0,8.0,N/A,N/A,N/A,N/A,59.5,22.0,N/A,N/A,N/A,N/A,N/A,N/A,1.38,16.2,34000,8140,N/A,N/A,17.7,8.65,N/A,N/A,1360,814,N/A,N/A,N/A,1710,896,N/A,N/A,N/A,N/A,N/A,21100,1430,N/A,N/A,N/A,N/A,N/A,109
500,200,8.8,500 x 200,500 x 200 x 8.8,N/A,N/A,93.6,N/A,500,200,N/A,8.8,8.8,N/A,N/A,N/A,N/A,53.8,19.7,N/A,N/A,N/A,N/A,N/A,N/A,1.38,14.7,37200,8850,N/A,N/A,17.7,8.61,N/A,N/A,1490,885,N/A,N/A,N/A,1870,979,N/A,N/A,N/A,N/A,N/A,23000,1560,N/A,N/A,N/A,N/A,N/A,119
500,200,10.0,500 x 200,500 x 200 x 10.0,N/A,N/A,106,N/A,500,200,N/A,10.0,10.0,N/A,N/A,N/A,N/A,47.0,17.0,N/A,N/A,N/A,N/A,N/A,N/A,1.37,12.9,41800,9890,N/A,N/A,17.6,8.56,N/A,N/A,1670,989,N/A,N/A,N/A,2100,1100,N/A,N/A,N/A,N/A,N/A,25900,1740,N/A,N/A,N/A,N/A,N/A,135
500,200,11.0,500 x 200,500 x 200 x 11.0,N/A,N/A,116,N/A,500,200,N/A,11.0,11.0,N/A,N/A,N/A,N/A,42.5,15.2,N/A,N/A,N/A,N/A,N/A,N/A,1.37,11.8,45500,10700,N/A,N/A,17.5,8.52,N/A,N/A,1820,1070,N/A,N/A,N/A,2300,1200,N/A,N/A,N/A,N/A,N/A,28200,1880,N/A,N/A,N/A,N/A,N/A,148
500,200,12.5,500 x 200,500 x 200 x 12.5,N/A,N/A,131,N/A,500,200,N/A,12.5,12.5,N/A,N/A,N/A,N/A,37.0,13.0,N/A,N/A,N/A,N/A,N/A,N/A,1.37,10.5,51000,11900,N/A,N/A,17.5,8.45,N/A,N/A,2040,1190,N/A,N/A,N/A,2590,1350,N/A,N/A,N/A,N/A,N/A,31500,2100,N/A,N/A,N/A,N/A,N/A,167
500,200,14.2,500 x 200,500 x 200 x 14.2,N/A,N/A,148,N/A,500,200,N/A,14.2,14.2,N/A,N/A,N/A,N/A,32.2,11.1,N/A,N/A,N/A,N/A,N/A,N/A,1.36,9.19,56900,13200,N/A,N/A,17.4,8.38,N/A,N/A,2280,1320,N/A,N/A,N/A,2900,1500,N/A,N/A,N/A,N/A,N/A,35200,2320,N/A,N/A,N/A,N/A,N/A,189
500,200,16.0,500 x 200,500 x 200 x 16.0,N/A,N/A,166,N/A,500,200,N/A,16.0,16.0,N/A,N/A,N/A,N/A,28.3,9.50,N/A,N/A,N/A,N/A,N/A,N/A,1.36,8.19,63000,14500,N/A,N/A,17.3,8.30,N/A,N/A,2520,1450,N/A,N/A,N/A,3230,1670,N/A,N/A,N/A,N/A,N/A,38900,2550,N/A,N/A,N/A,N/A,N/A,211
500,300,8.0,500 x 300,500 x 300 x 8.0,N/A,N/A,97.9,N/A,500,300,N/A,8.0,8.0,N/A,N/A,N/A,N/A,59.5,34.5,N/A,N/A,N/A,N/A,N/A,N/A,1.58,16.1,43700,20000,N/A,N/A,18.7,12.6,N/A,N/A,1750,1330,N/A,N/A,N/A,2100,1480,N/A,N/A,N/A,N/A,N/A,42600,2200,N/A,N/A,N/A,N/A,N/A,125
500,300,8.8,500 x 300,500 x 300 x 8.8,N/A,N/A,107,N/A,500,300,N/A,8.8,8.8,N/A,N/A,N/A,N/A,53.8,31.1,N/A,N/A,N/A,N/A,N/A,N/A,1.58,14.8,47800,21800,N/A,N/A,18.7,12.6,N/A,N/A,1910,1450,N/A,N/A,N/A,2300,1620,N/A,N/A,N/A,N/A,N/A,46600,2400,N/A,N/A,N/A,N/A,N/A,137
500,300,10.0,500 x 300,500 x 300 x 10.0,N/A,N/A,122,N/A,500,300,N/A,10.0,10.0,N/A,N/A,N/A,N/A,47.0,27.0,N/A,N/A,N/A,N/A,N/A,N/A,1.57,12.9,53800,24400,N/A,N/A,18.6,12.6,N/A,N/A,2150,1630,N/A,N/A,N/A,2600,1830,N/A,N/A,N/A,N/A,N/A,52400,2700,N/A,N/A,N/A,N/A,N/A,155
500,300,11.0,500 x 300,500 x 300 x 11.0,N/A,N/A,133,N/A,500,300,N/A,11.0,11.0,N/A,N/A,N/A,N/A,42.5,24.3,N/A,N/A,N/A,N/A,N/A,N/A,1.57,11.8,58600,26600,N/A,N/A,18.6,12.5,N/A,N/A,2350,1770,N/A,N/A,N/A,2840,2000,N/A,N/A,N/A,N/A,N/A,57300,2930,N/A,N/A,N/A,N/A,N/A,170
500,300,12.5,500 x 300,500 x 300 x 12.5,N/A,N/A,151,N/A,500,300,N/A,12.5,12.5,N/A,N/A,N/A,N/A,37.0,21.0,N/A,N/A,N/A,N/A,N/A,N/A,1.57,10.4,65800,29800,N/A,N/A,18.5,12.5,N/A,N/A,2630,1980,N/A,N/A,N/A,3200,2240,N/A,N/A,N/A,N/A,N/A,64400,3280,N/A,N/A,N/A,N/A,N/A,192
500,300,14.2,500 x 300,500 x 300 x 14.2,N/A,N/A,170,N/A,500,300,N/A,14.2,14.2,N/A,N/A,N/A,N/A,32.2,18.1,N/A,N/A,N/A,N/A,N/A,N/A,1.56,9.18,73700,33200,N/A,N/A,18.4,12.4,N/A,N/A,2950,2220,N/A,N/A,N/A,3590,2520,N/A,N/A,N/A,N/A,N/A,72200,3660,N/A,N/A,N/A,N/A,N/A,217
500,300,16.0,500 x 300,500 x 300 x 16.0,N/A,N/A,191,N/A,500,300,N/A,16.0,16.0,N/A,N/A,N/A,N/A,28.3,15.8,N/A,N/A,N/A,N/A,N/A,N/A,1.56,8.17,81800,36800,N/A,N/A,18.3,12.3,N/A,N/A,3270,2450,N/A,N/A,N/A,4000,2800,N/A,N/A,N/A,N/A,N/A,80300,4040,N/A,N/A,N/A,N/A,N/A,243
